iter	Passed	Remaining
450	1070	1303
451	1074	1302
452	1076	1299
453	1077	1296
454	1093	1309
455	1094	1305
456	1096	1303
457	1098	1300
458	1101	1298
459	1105	1297
460	1106	1293
461	1109	1292
462	1112	1289
463	1114	1287
464	1116	1284
465	1118	1282
466	1120	1278
467	1122	1275
468	1126	1275
469	1127	1271
470	1129	1268
471	1149	1286
472	1151	1282
473	1156	1283
474	1158	1280
475	1160	1277
476	1162	1274
477	1165	1273
478	1167	1269
479	1171	1268
480	1173	1265
481	1175	1263
482	1176	1259
483	1180	1258
484	1182	1255
485	1186	1255
486	1189	1252
487	1196	1255
488	1197	1251
489	1202	1251
490	1204	1248
491	1206	1245
492	1209	1243
493	1211	1240
494	1213	1237
495	1222	1241
496	1236	1251
497	1238	1248
498	1240	1245
499	1243	1243
500	1247	1242
501	1250	1240
502	1251	1237
503	1253	1233
504	1257	1232
505	1262	1232
506	1265	1230
507	1267	1227
508	1268	1224
509	1272	1222
510	1287	1232
511	1289	1228
512	1290	1225
513	1292	1222
514	1294	1218
515	1295	1215
516	1297	1211
517	1298	1208
518	1300	1205
519	1301	1201
520	1303	1198
521	1304	1194
522	1306	1191
523	1317	1197
524	1319	1193
525	1335	1203
526	1337	1200
527	1344	1202
528	1346	1198
529	1347	1195
530	1349	1192
531	1351	1189
532	1362	1193
533	1363	1190
534	1365	1186
535	1366	1183
536	1368	1179
537	1372	1178
538	1374	1175
539	1375	1172
540	1382	1172
541	1391	1176
542	1394	1173
543	1397	1171
544	1398	1167
545	1403	1167
546	1408	1166
547	1410	1163
548	1411	1159
549	1414	1157
550	1416	1154
551	1420	1153
552	1422	1149
553	1424	1146
554	1426	1143
555	1427	1140
556	1429	1136
557	1431	1133
558	1435	1132
559	1436	1128
560	1438	1125
561	1440	1122
562	1442	1119
563	1444	1116
564	1445	1113
565	1449	1111
566	1451	1108
567	1453	1105
568	1456	1103
569	1458	1099
570	1460	1097
571	1461	1093
572	1465	1092
573	1468	1089
574	1470	1087
575	1472	1084
576	1475	1081
577	1480	1081
578	1482	1077
579	1484	1075
580	1486	1071
581	1489	1069
582	1491	1066
583	1495	1065
584	1497	1062
585	1501	1060
586	1503	1057
587	1504	1054
588	1506	1051
589	1507	1047
590	1511	1045
591	1512	1042
592	1515	1039
593	1516	1036
594	1518	1033
595	1522	1031
596	1525	1029
597	1527	1026
598	1529	1023
599	1530	1020
600	1532	1017
601	1533	1014
602	1534	1010
603	1536	1007
604	1537	1003
605	1538	1000
606	1542	998
607	1544	995
608	1545	992
609	1546	988
610	1547	985
611	1549	982
612	1550	978
613	1551	975
614	1552	971
615	1555	969
616	1556	966
617	1558	963
618	1560	960
619	1561	956
620	1562	953
621	1563	950
622	1565	947
623	1566	943
624	1567	940
625	1571	938
626	1572	935
627	1574	932
628	1575	929
629	1576	925
630	1577	922
631	1578	919
632	1580	916
633	1581	913
634	1582	909
635	1586	907
636	1587	904
637	1589	901
638	1591	898
639	1592	895
640	1593	892
641	1595	889
642	1596	886
643	1597	883
644	1602	881
645	1603	878
646	1605	875
647	1607	873
648	1609	870
649	1610	867
650	1611	864
651	1612	860
652	1616	859
653	1618	856
654	1619	852
655	1620	849
656	1621	846
657	1622	843
658	1624	840
659	1625	837
660	1626	834
661	1627	831
662	1631	829
663	1633	826
664	1635	823
665	1637	820
666	1638	818
667	1640	815
668	1642	812
669	1643	809
670	1646	807
671	1648	804
672	1649	801
673	1650	798
674	1651	795
675	1652	792
676	1653	788
677	1654	785
678	1655	782
679	1656	779
680	1657	776
681	1659	773
682	1660	770
683	1661	767
684	1662	764
685	1663	761
686	1664	758
687	1666	755
688	1667	752
689	1668	749
690	1669	746
691	1670	743
692	1671	740
693	1674	738
694	1676	735
695	1677	732
696	1678	729
697	1679	726
698	1681	723
699	1682	720
700	1683	717
701	1684	714
702	1685	712
703	1686	709
704	1689	707
705	1691	704
706	1692	701
707	1693	698
708	1695	695
709	1696	692
710	1697	689
711	1698	687
712	1700	684
713	1701	681
714	1702	678
715	1705	676
716	1706	673
717	1708	670
718	1709	668
719	1710	665
720	1711	662
721	1713	659
722	1714	656
723	1715	654
724	1717	651
725	1720	649
726	1722	646
727	1723	644
728	1725	641
729	1727	638
730	1728	635
731	1729	633
732	1730	630
733	1731	627
734	1732	624
735	1736	622
736	1737	620
737	1738	617
738	1740	614
739	1741	611
740	1742	609
741	1744	606
742	1745	603
743	1746	600
744	1747	598
745	1750	596
746	1751	593
747	1753	590
748	1754	587
749	1755	585
750	1757	582
751	1758	579
752	1759	577
753	1760	574
754	1761	571
755	1762	568
756	1765	566
757	1766	564
758	1768	561
759	1769	558
760	1770	555
761	1771	553
762	1773	550
763	1774	548
764	1775	545
765	1776	542
766	1778	540
767	1781	538
768	1783	535
769	1784	533
770	1786	530
771	1788	528
772	1790	525
773	1792	523
774	1793	520
775	1797	518
776	1798	516
777	1800	513
778	1801	511
779	1802	508
780	1803	505
781	1804	503
782	1806	500
783	1807	498
784	1808	495
785	1810	493
786	1812	490
787	1813	487
788	1814	485
789	1815	482
790	1816	479
791	1817	477
792	1818	474
793	1819	472
794	1820	469
795	1821	466
796	1825	464
797	1827	462
798	1829	460
799	1831	457
800	1832	455
801	1834	452
802	1835	450
803	1836	447
804	1839	445
805	1841	443
806	1842	440
807	1844	438
808	1845	435
809	1847	433
810	1848	430
811	1849	428
812	1850	425
813	1852	423
814	1855	421
815	1856	418
816	1859	416
817	1860	413
818	1861	411
819	1862	408
820	1863	406
821	1865	404
822	1866	401
823	1870	399
824	1873	397
825	1874	394
826	1876	392
827	1879	390
828	1880	387
829	1881	385
830	1885	383
831	1887	381
832	1888	378
833	1889	376
834	1892	373
835	1894	371
836	1895	369
837	1896	366
838	1900	364
839	1902	362
840	1903	359
841	1905	357
842	1906	355
843	1908	352
844	1910	350
845	1911	348
846	1915	346
847	1918	343
848	1919	341
849	1921	339
850	1922	336
851	1925	334
852	1927	332
853	1931	330
854	1933	327
855	1934	325
856	1936	323
857	1938	320
858	1940	318
859	1941	316
860	1943	313
861	1946	311
862	1948	309
863	1950	306
864	1951	304
865	1955	302
866	1956	300
867	1961	298
868	1963	295
869	1965	293
870	1966	291
871	1970	289
872	1971	286
873	1972	284
874	1977	282
875	1979	280
876	1980	277
877	1982	275
878	1983	273
879	1985	270
880	1986	268
881	1987	265
882	1990	263
883	1993	261
884	1994	259
885	1996	256
886	1999	254
887	2001	252
888	2002	250
889	2006	248
890	2009	245
891	2010	243
892	2012	241
893	2013	238
894	2015	236
895	2017	234
896	2018	231
897	2021	229
898	2024	227
899	2025	225
900	2026	222
901	2027	220
902	2029	218
903	2031	215
904	2032	213
905	2033	210
906	2037	208
907	2038	206
908	2040	204
909	2041	201
910	2042	199
911	2044	197
912	2045	194
913	2046	192
914	2048	190
915	2051	188
916	2053	185
917	2054	183
918	2057	181
919	2058	179
920	2060	176
921	2065	174
922	2068	172
923	2070	170
924	2071	167
925	2073	165
926	2074	163
927	2076	161
928	2081	159
929	2083	156
930	2085	154
931	2089	152
932	2090	150
933	2093	147
934	2095	145
935	2097	143
936	2099	141
937	2100	138
938	2104	136
939	2105	134
940	2109	132
941	2111	129
942	2112	127
943	2114	125
944	2116	123
945	2118	120
946	2120	118
947	2123	116
948	2125	114
949	2127	111
950	2129	109
951	2131	107
952	2132	105
953	2133	102
954	2135	100
955	2136	98
956	2140	96
957	2143	93
958	2144	91
959	2147	89
960	2149	87
961	2150	84
962	2151	82
963	2156	80
964	2158	78
965	2160	76
966	2162	73
967	2164	71
968	2165	69
969	2166	67
970	2170	64
971	2172	62
972	2173	60
973	2174	58
974	2175	55
975	2176	53
976	2177	51
977	2178	49
978	2179	46
979	2180	44
980	2185	42
981	2187	40
982	2188	37
983	2189	35
984	2191	33
985	2193	31
986	2195	28
987	2196	26
988	2197	24
989	2201	22
990	2203	20
991	2204	17
992	2206	15
993	2207	13
994	2208	11
995	2210	8
996	2211	6
997	2212	4
998	2215	2
999	2216	0
